sample_index,temporal_index,height_index,width_index,importance
1,5,3,6,0.8517032265663147
1,5,3,7,0.38072219491004944
1,5,3,8,0.3116928040981293
1,5,3,9,0.31348609924316406
1,5,3,10,0.37963059544563293
1,5,3,11,0.48924481868743896
1,5,3,12,0.36628156900405884
1,5,3,13,0.3950583040714264
1,5,4,0,0.29573896527290344
1,5,4,1,0.9156118035316467
1,5,4,2,0.8502494096755981
1,5,4,3,0.7199804186820984
1,5,4,4,0.839590311050415
1,5,4,5,0.8744666576385498
1,5,4,6,0.3232344388961792
1,5,4,7,0.40184611082077026
1,5,4,8,0.8821921944618225
1,5,4,9,0.7965183854103088
1,5,4,10,0.8562510013580322
1,5,4,11,0.9016796946525574
1,5,4,12,0.8661394119262695
1,5,4,13,0.36505427956581116
1,5,5,0,0.6720396876335144
1,5,5,1,0.8229393362998962
1,5,5,2,0.8097707033157349
1,5,5,3,0.8671914339065552
1,5,5,4,0.8619247674942017
1,5,5,5,0.9031075239181519
1,5,5,6,0.3936600685119629
1,5,5,7,0.3342181146144867
1,5,5,8,0.7638049721717834
1,5,5,9,0.3516358435153961
1,5,5,10,0.5961019992828369
1,5,5,11,0.5660427212715149
1,5,5,12,0.3817196190357208
1,5,5,13,0.2894666790962219
1,5,6,0,0.3829444348812103
1,5,6,1,0.591353714466095
1,5,6,2,0.3631210923194885
1,5,6,3,0.250891774892807
1,5,6,4,0.8197695016860962
1,5,6,5,0.9155362248420715
1,5,6,6,0.38650867342948914
1,5,6,7,0.29866495728492737
1,5,6,8,0.32010364532470703
1,5,6,9,0.3713643550872803
1,5,6,10,0.28685060143470764
1,5,6,11,0.9015520215034485
1,5,6,12,0.8552294969558716
1,5,6,13,0.8622286319732666
1,6,0,0,0.46726396679878235
1,6,0,1,0.33451443910598755
1,6,0,2,0.3272934556007385
1,6,0,3,0.4439728558063507
1,6,0,4,0.4266478419303894
1,6,0,5,0.47188565135002136
1,6,0,6,0.46923890709877014
1,6,0,7,0.5316980481147766
1,6,0,8,0.9550487995147705
1,6,0,9,0.8791452050209045
1,6,0,10,0.8026799559593201
1,6,0,11,0.8480111360549927
1,6,0,12,0.8924998044967651
1,6,0,13,0.4254981279373169
1,6,1,0,0.4414185583591461
1,6,1,1,0.9024550914764404
1,6,1,2,0.8351790904998779
1,6,1,3,0.8953101634979248
1,6,1,4,0.9049865007400513
1,6,1,5,0.890956461429596
1,6,1,6,0.916703999042511
1,6,1,7,0.6648478507995605
1,6,1,8,0.8607774972915649
1,6,1,9,0.945800244808197
1,6,1,10,0.9352971911430359
1,6,1,11,0.8491807579994202
1,6,1,12,0.9219367504119873
1,6,1,13,0.9728648662567139
1,6,2,0,0.41251516342163086
1,6,2,1,0.7599107027053833
1,6,2,2,0.8686704039573669
1,6,2,3,0.433653324842453
1,6,2,4,0.9201207756996155
1,6,2,5,0.9302959442138672
1,6,2,6,0.9648100733757019
1,6,2,7,0.46951529383659363
1,6,2,8,0.7024587392807007
1,6,2,9,0.45810526609420776
1,6,2,10,0.6434304714202881
1,6,2,11,0.9039580225944519
1,6,2,12,0.9123681783676147
1,6,2,13,0.4820701777935028
1,6,3,0,0.3145941495895386
1,6,3,1,0.5499829649925232
1,6,3,2,0.6760028004646301
1,6,3,3,0.309931218624115
1,6,3,4,0.8919281959533691
1,6,3,5,0.8717461228370667
1,6,3,6,0.8795813918113708
1,6,3,7,0.46105247735977173
1,6,3,8,0.3551093339920044
1,6,3,9,0.32757264375686646
1,6,3,10,0.4472106993198395
1,6,3,11,0.5936013460159302
1,6,3,12,0.47615212202072144
1,6,3,13,0.46029338240623474
1,6,4,0,0.5278693437576294
1,6,4,1,0.9660922884941101
1,6,4,2,0.8891324400901794
1,6,4,3,0.8333749175071716
1,6,4,4,0.8444039821624756
1,6,4,5,0.8902158141136169
1,6,4,6,0.42177557945251465
1,6,4,7,0.46662431955337524
1,6,4,8,0.9086720943450928
1,6,4,9,0.8372446894645691
1,6,4,10,0.9106940031051636
1,6,4,11,0.8900384902954102
1,6,4,12,0.9004194736480713
1,6,4,13,0.939081609249115
1,6,5,0,0.7506188750267029
1,6,5,1,0.8854646682739258
1,6,5,2,0.9369270205497742
1,6,5,3,0.939852774143219
1,6,5,4,0.855938196182251
1,6,5,5,0.9265040159225464
1,6,5,6,0.9686834812164307
1,6,5,7,0.4080559015274048
1,6,5,8,0.8059681057929993
1,6,5,9,0.8549299240112305
1,6,5,10,0.44009774923324585
1,6,5,11,0.9412063956260681
1,6,5,12,0.9351136684417725
1,6,5,13,0.9758116006851196
1,6,6,0,0.4678078591823578
1,6,6,1,0.771828830242157
1,6,6,2,0.4602753221988678
1,6,6,3,0.7707858085632324
1,6,6,4,0.9257623553276062
1,6,6,5,0.9222302436828613
1,6,6,6,0.4856215715408325
1,6,6,7,0.3077627122402191
1,6,6,8,0.6465618014335632
1,6,6,9,0.7986177206039429
1,6,6,10,0.3241942524909973
1,6,6,11,0.9015593528747559
1,6,6,12,0.8612287044525146
1,6,6,13,0.8798969984054565
1,7,0,0,0.4598568081855774
1,7,0,1,0.39565908908843994
1,7,0,2,0.33032068610191345
1,7,0,3,0.4488946497440338
1,7,0,4,0.8225383162498474
1,7,0,5,0.48421016335487366
1,7,0,6,0.5133182406425476
1,7,0,7,0.677444577217102
1,7,0,8,0.9723562598228455
1,7,0,9,0.900071918964386
1,7,0,10,0.8519686460494995
1,7,0,11,0.8440325856208801
1,7,0,12,0.8884294629096985
1,7,0,13,0.6196350455284119
1,7,1,0,0.6343175172805786
1,7,1,1,0.9328041076660156
1,7,1,2,0.8420113921165466
1,7,1,3,0.9337067008018494
1,7,1,4,0.8951565027236938
1,7,1,5,0.9400481581687927
1,7,1,6,0.9524440765380859
1,7,1,7,0.8196824193000793
1,7,1,8,0.8624799847602844
1,7,1,9,0.9463345408439636
1,7,1,10,0.962091863155365
1,7,1,11,0.8864504098892212
1,7,1,12,0.9003285765647888
1,7,1,13,0.9584712982177734
1,7,2,0,0.40938130021095276
1,7,2,1,0.7668208479881287
1,7,2,2,0.859740138053894
1,7,2,3,0.44768452644348145
1,7,2,4,0.9692547917366028
1,7,2,5,0.9310720562934875
1,7,2,6,0.9585711359977722
1,7,2,7,0.46591272950172424
1,7,2,8,0.8136892318725586
1,7,2,9,0.4617501199245453
1,7,2,10,0.8498263955116272
1,7,2,11,0.9745753407478333
1,7,2,12,0.9054946303367615
1,7,2,13,0.9761350154876709
1,7,3,0,0.30742374062538147
1,7,3,1,0.7195138335227966
1,7,3,2,0.8611735105514526
1,7,3,3,0.3879157602787018
1,7,3,4,0.9526546597480774
1,7,3,5,0.8878888487815857
1,7,3,6,0.9583306908607483
1,7,3,7,0.461053729057312
1,7,3,8,0.399954617023468
