sample_index,temporal_index,height_index,width_index,importance
3,2,6,2,0.7315470576286316
3,2,6,3,0.8819785118103027
3,2,6,4,0.843365490436554
3,2,6,5,0.6938126683235168
3,2,6,6,0.8296722173690796
3,2,6,7,0.39643508195877075
3,2,6,8,0.9269672632217407
3,2,6,9,0.758726179599762
3,2,6,10,0.7696971893310547
3,2,6,11,0.8107730150222778
3,2,6,12,0.760596752166748
3,2,6,13,0.8568063378334045
3,3,0,0,0.44370710849761963
3,3,0,1,0.3496640920639038
3,3,0,2,0.31714165210723877
3,3,0,3,0.33971258997917175
3,3,0,4,0.3159024715423584
3,3,0,5,0.4219318628311157
3,3,0,6,0.4120071828365326
3,3,0,7,0.8668354749679565
3,3,0,8,0.41219839453697205
3,3,0,9,0.6112877726554871
3,3,0,10,0.452431321144104
3,3,0,11,0.4982892572879791
3,3,0,12,0.34861376881599426
3,3,0,13,0.38284218311309814
3,3,1,0,0.584392786026001
3,3,1,1,0.43756458163261414
3,3,1,2,0.7528349161148071
3,3,1,3,0.808952271938324
3,3,1,4,0.7335985898971558
3,3,1,5,0.4101899564266205
3,3,1,6,0.42145487666130066
3,3,1,7,0.44936510920524597
3,3,1,8,0.37181752920150757
3,3,1,9,0.7757548689842224
3,3,1,10,0.5956819653511047
3,3,1,11,0.8319448232650757
3,3,1,12,0.7049848437309265
3,3,1,13,0.34706971049308777
3,3,2,0,0.3321963846683502
3,3,2,1,0.7805142998695374
3,3,2,2,0.7677837014198303
3,3,2,3,0.7810563445091248
3,3,2,4,0.6816884875297546
3,3,2,5,0.7795063257217407
3,3,2,6,0.33654457330703735
3,3,2,7,0.4543576240539551
3,3,2,8,0.8102133870124817
3,3,2,9,0.8130530714988708
3,3,2,10,0.8692147135734558
3,3,2,11,0.759881854057312
3,3,2,12,0.7261275053024292
3,3,2,13,0.30273160338401794
3,3,3,0,0.38471707701683044
3,3,3,1,0.8924506902694702
3,3,3,2,0.7865533232688904
3,3,3,3,0.7641849517822266
3,3,3,4,0.3703581988811493
3,3,3,5,0.5023393034934998
3,3,3,6,0.37473025918006897
3,3,3,7,0.43746939301490784
3,3,3,8,0.3403988182544708
3,3,3,9,0.3113881051540375
3,3,3,10,0.3139384090900421
3,3,3,11,0.3232553005218506
3,3,3,12,0.4145992398262024
3,3,3,13,0.4103952944278717
3,3,4,0,0.8054377436637878
3,3,4,1,0.8923723697662354
3,3,4,2,0.5762124061584473
3,3,4,3,0.6209554672241211
3,3,4,4,0.3352348208427429
3,3,4,5,0.34771478176116943
3,3,4,6,0.3529159724712372
3,3,4,7,0.7715902924537659
3,3,4,8,0.3765910267829895
3,3,4,9,0.7939430475234985
3,3,4,10,0.8002644777297974
3,3,4,11,0.3408590853214264
3,3,4,12,0.7966729402542114
3,3,4,13,0.26638519763946533
3,3,5,0,0.3202824890613556
3,3,5,1,0.3375787138938904
3,3,5,2,0.7983531355857849
3,3,5,3,0.5397000312805176
3,3,5,4,0.6584930419921875
3,3,5,5,0.3204287886619568
3,3,5,6,0.33761635422706604
3,3,5,7,0.3480157256126404
3,3,5,8,0.5642096400260925
3,3,5,9,0.774237871170044
3,3,5,10,0.7740175127983093
3,3,5,11,0.7871169447898865
3,3,5,12,0.4393322169780731
3,3,5,13,0.3323941230773926
