sample_index,temporal_index,height_index,width_index,importance
0,5,4,8,0.5849476456642151
0,5,4,9,0.8754215240478516
0,5,4,10,0.7991995811462402
0,5,4,11,0.42056503891944885
0,5,4,12,0.8138360977172852
0,5,4,13,0.3965206444263458
0,5,5,0,0.3817812502384186
0,5,5,1,0.7626616954803467
0,5,5,2,0.7721846699714661
0,5,5,3,0.7279016971588135
0,5,5,4,0.5793195366859436
0,5,5,5,0.4754877984523773
0,5,5,6,0.882001519203186
0,5,5,7,0.3587706387042999
0,5,5,8,0.8612378239631653
0,5,5,9,0.7526459097862244
0,5,5,10,0.6484010815620422
0,5,5,11,0.8617653846740723
0,5,5,12,0.32760104537010193
0,5,5,13,0.6188237071037292
0,5,6,0,0.4144136309623718
0,5,6,1,0.5886685848236084
0,5,6,2,0.5966053605079651
0,5,6,3,0.5567795038223267
0,5,6,4,0.37120622396469116
0,5,6,5,0.37601637840270996
0,5,6,6,0.31246480345726013
0,5,6,7,0.4022119641304016
0,5,6,8,0.8836736083030701
0,5,6,9,0.782301664352417
0,5,6,10,0.3491918444633484
0,5,6,11,0.8487508296966553
0,5,6,12,0.7238151431083679
0,5,6,13,0.32750988006591797
0,6,0,0,0.4473976492881775
0,6,0,1,0.5142631530761719
0,6,0,2,0.8971817493438721
0,6,0,3,0.36970096826553345
0,6,0,4,0.5624668002128601
0,6,0,5,0.40589025616645813
0,6,0,6,0.44743096828460693
0,6,0,7,0.9250596761703491
0,6,0,8,0.9794528484344482
0,6,0,9,1.0
0,6,0,10,0.9707013368606567
0,6,0,11,0.8840417265892029
0,6,0,12,0.9887762069702148
0,6,0,13,0.3435211777687073
0,6,1,0,0.9208009839057922
0,6,1,1,0.9004422426223755
0,6,1,2,0.985369861125946
0,6,1,3,0.9731478095054626
0,6,1,4,0.8000087738037109
0,6,1,5,0.9127406477928162
0,6,1,6,0.4325610399246216
0,6,1,7,0.47155940532684326
0,6,1,8,0.8813227415084839
0,6,1,9,0.8766135573387146
0,6,1,10,0.8618244528770447
0,6,1,11,0.6640759706497192
0,6,1,12,0.489609956741333
0,6,1,13,0.8892064094543457
0,6,2,0,0.3856484591960907
0,6,2,1,0.9008819460868835
0,6,2,2,0.8396928310394287
0,6,2,3,0.9430909156799316
0,6,2,4,0.8754101991653442
0,6,2,5,0.6444480419158936
0,6,2,6,0.3703107237815857
0,6,2,7,0.44732147455215454
0,6,2,8,0.704915463924408
0,6,2,9,0.5668986439704895
0,6,2,10,0.6833729147911072
0,6,2,11,0.5734561681747437
0,6,2,12,0.7276074886322021
0,6,2,13,0.39785435795783997
0,6,3,0,0.4781892001628876
0,6,3,1,0.8999359011650085
0,6,3,2,0.8693453669548035
0,6,3,3,0.3303023874759674
0,6,3,4,0.8704671859741211
0,6,3,5,0.7838312983512878
0,6,3,6,0.3372557759284973
0,6,3,7,0.44897788763046265
0,6,3,8,0.3580080568790436
0,6,3,9,0.36689046025276184
0,6,3,10,0.3738615810871124
0,6,3,11,0.4303332567214966
0,6,3,12,0.7844570279121399
0,6,3,13,0.44928398728370667
0,6,4,0,0.9438552856445312
0,6,4,1,0.527065634727478
0,6,4,2,0.9629219770431519
0,6,4,3,0.46954870223999023
0,6,4,4,0.37152785062789917
0,6,4,5,0.9935355186462402
0,6,4,6,0.37963810563087463
0,6,4,7,0.9436590671539307
0,6,4,8,0.6072876453399658
0,6,4,9,0.9875314235687256
0,6,4,10,0.9511922001838684
0,6,4,11,0.4508090317249298
0,6,4,12,0.9066792726516724
0,6,4,13,0.4177962839603424
0,6,5,0,0.8415339589118958
0,6,5,1,0.8877121806144714
0,6,5,2,0.8600702285766602
0,6,5,3,0.8939715623855591
0,6,5,4,0.4898379147052765
0,6,5,5,0.8772215843200684
0,6,5,6,0.8941828012466431
0,6,5,7,0.3891165256500244
0,6,5,8,0.9001160264015198
0,6,5,9,0.8328974843025208
0,6,5,10,0.7707830667495728
0,6,5,11,0.8924527764320374
0,6,5,12,0.3391730785369873
0,6,5,13,0.3670181930065155
0,6,6,0,0.4504592716693878
0,6,6,1,0.748681902885437
0,6,6,2,0.6288343667984009
0,6,6,3,0.74043208360672
0,6,6,4,0.7063477635383606
0,6,6,5,0.8307201266288757
0,6,6,6,0.3355898857116699
0,6,6,7,0.5329761505126953
0,6,6,8,0.9022774696350098
0,6,6,9,0.8843809962272644
0,6,6,10,0.3393307030200958
0,6,6,11,0.8738390207290649
0,6,6,12,0.8208138346672058
0,6,6,13,0.3659772276878357
0,7,0,0,0.4476097822189331
0,7,0,1,0.5767679810523987
0,7,0,2,0.7500914931297302
0,7,0,3,0.3686520755290985
0,7,0,4,0.6725562810897827
0,7,0,5,0.6230402588844299
0,7,0,6,0.44924938678741455
0,7,0,7,0.9165099263191223
0,7,0,8,0.9570813775062561
0,7,0,9,0.9636207818984985
0,7,0,10,0.9784844517707825
0,7,0,11,0.8890019059181213
0,7,0,12,0.9929515719413757
0,7,0,13,0.38024765253067017
0,7,1,0,0.9347335696220398
0,7,1,1,0.9087479710578918
0,7,1,2,0.978309154510498
0,7,1,3,0.9727920293807983
0,7,1,4,0.7006491422653198
0,7,1,5,0.9011539220809937
0,7,1,6,0.8907065391540527
0,7,1,7,0.4350303113460541
0,7,1,8,0.8955144286155701
0,7,1,9,0.9364675879478455
0,7,1,10,0.9321438670158386
0,7,1,11,0.8588470220565796
0,7,1,12,0.8475753664970398
0,7,1,13,0.8879488110542297
0,7,2,0,0.3900185525417328
0,7,2,1,0.8923581838607788
0,7,2,2,0.8652763962745667
0,7,2,3,0.9675173759460449
0,7,2,4,0.8858906626701355
0,7,2,5,0.3450062870979309
0,7,2,6,0.36719807982444763
0,7,2,7,0.4491306245326996
0,7,2,8,0.7476741075515747
0,7,2,9,0.680054247379303
0,7,2,10,0.7627544403076172
0,7,2,11,0.593925952911377
0,7,2,12,0.8264431357383728
0,7,2,13,0.4079214930534363
0,7,3,0,0.539763867855072
0,7,3,1,0.9016323685646057
0,7,3,2,0.8895552754402161
0,7,3,3,0.33223289251327515
0,7,3,4,0.8758144378662109
0,7,3,5,0.8347500562667847
0,7,3,6,0.3653312921524048
0,7,3,7,0.4438822567462921
0,7,3,8,0.42152002453804016
0,7,3,9,0.6210203170776367
0,7,3,10,0.35897740721702576
0,7,3,11,0.6544691920280457
0,7,3,12,0.4041668474674225
0,7,3,13,0.4466688334941864
0,7,4,0,0.9306077361106873
0,7,4,1,0.9306685924530029
0,7,4,2,0.9726028442382812
0,7,4,3,0.9527926445007324
0,7,4,4,0.8297973871231079
0,7,4,5,0.9902084469795227
0,7,4,6,0.38239553570747375
0,7,4,7,0.9195083379745483
0,7,4,8,0.9006732702255249
0,7,4,9,0.9978065490722656
0,7,4,10,0.9793897271156311
0,7,4,11,0.6658433079719543
0,7,4,12,0.8919385671615601
0,7,4,13,0.8889778256416321
0,7,5,0,0.6399415135383606
0,7,5,1,0.9047715663909912
0,7,5,2,0.9346008896827698
0,7,5,3,0.8915433883666992
0,7,5,4,0.7852001786231995
0,7,5,5,0.7845318913459778
0,7,5,6,0.8831246495246887
0,7,5,7,0.3855685889720917
0,7,5,8,0.9037185907363892
0,7,5,9,0.8422426581382751
0,7,5,10,0.8657428026199341
0,7,5,11,0.8960291147232056
0,7,5,12,0.3439379632472992
0,7,5,13,0.46329352259635925
0,7,6,0,0.4394038915634155
0,7,6,1,0.7330338358879089
0,7,6,2,0.680508553981781
0,7,6,3,0.7634965777397156
0,7,6,4,0.7025453448295593
0,7,6,5,0.8282365798950195
0,7,6,6,0.3691152036190033
0,7,6,7,0.5375938415527344
0,7,6,8,0.9003092050552368
0,7,6,9,0.8876067996025085
0,7,6,10,0.3297536075115204
0,7,6,11,0.875242292881012
0,7,6,12,0.8292613625526428
0,7,6,13,0.36398008465766907
